Mod:Item:MetaData, Localized Name
appliedenergistics2:item.ItemFacade:0, Cable Facade - Machine Frame
appliedenergistics2:item.ItemFacade:0, Cable Facade - ic2.blockOreCopper
appliedenergistics2:item.ItemFacade:0, Cable Facade - ic2.blockOreTin
appliedenergistics2:item.ItemFacade:0, Cable Facade - ic2.blockOreUran
appliedenergistics2:item.ItemFacade:0, Cable Facade - ic2.blockOreLead
appliedenergistics2:item.ItemFacade:0, Cable Facade - ic2.blockAlloy
appliedenergistics2:item.ItemFacade:0, Cable Facade - ic2.blockBasalt
appliedenergistics2:item.ItemFacade:0, Cable Facade - ic2.blockMetalCopper
appliedenergistics2:item.ItemFacade:0, Cable Facade - ic2.blockMetalTin
appliedenergistics2:item.ItemFacade:0, Cable Facade - ic2.blockMetalBronze
appliedenergistics2:item.ItemFacade:0, Cable Facade - ic2.blockMetalUranium
appliedenergistics2:item.ItemFacade:0, Cable Facade - ic2.blockMetalLead
appliedenergistics2:item.ItemFacade:0, Cable Facade - ic2.blockMetalAdvIron
appliedenergistics2:item.ItemFacade:0, Cable Facade - ic2.blockITNT
appliedenergistics2:item.ItemFacade:0, Cable Facade - Certus Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Certus Quartz Pillar
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Certus Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fluix Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sky Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sky Stone Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sky Stone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sky Stone Small Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sky Stone Slabs
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sky Stone Block Slabs
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sky Stone Brick Slabs
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sky Stone Small Brick Slabs
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fluix Slabs
appliedenergistics2:item.ItemFacade:0, Cable Facade - Certus Quartz Slabs
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Certus Quartz Slabs
appliedenergistics2:item.ItemFacade:0, Cable Facade - Certus Quartz Pillar Slabs
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mud
appliedenergistics2:item.ItemFacade:0, Cable Facade - Quicksand
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dried Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Limestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Polished Limestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Siltstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Polished Siltstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Shale
appliedenergistics2:item.ItemFacade:0, Cable Facade - Polished Shale
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ash Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Flesh
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ash Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hardened Ice
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mud Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Loamy Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Coarse Loamy Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sandy Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Coarse Sandy Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Silty Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Coarse Silty Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sacred Oak Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cherry Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dark Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fir Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ethereal Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magic Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mangrove Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Palm Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Redwood Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Willow Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dead Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Giant Flower Stem
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pine Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hellbark Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Jacaranda Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mahogany Wood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hardened Sand
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hardened Dirt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Biome Essence Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Celestial Crystal
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ender Amethyst Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Amethyst
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ruby Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Ruby
appliedenergistics2:item.ItemFacade:0, Cable Facade - Peridot Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Peridot
appliedenergistics2:item.ItemFacade:0, Cable Facade - Topaz Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Topaz
appliedenergistics2:item.ItemFacade:0, Cable Facade - Tanzanite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Tanzanite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Malachite Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Malachite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sapphire Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Sapphire
appliedenergistics2:item.ItemFacade:0, Cable Facade - Amber Ore
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Amber
appliedenergistics2:item.ItemFacade:0, Cable Facade - Crag Rock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Honeycomb Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hive Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Empty Honeycomb Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Filled Honeycomb Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sacred Oak Wood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cherry Wood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dark Wood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fir Wood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ethereal Wood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magic Wood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mangrove Wood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Palm Wood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Redwood Wood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Willow Wood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bamboo Thatching
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pine Wood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hellbark Wood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Jacaranda Wood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mahogany Wood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sacred Oak Wood Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cherry Wood Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dark Wood Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fir Wood Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ethereal Wood Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magic Wood Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mangrove Wood Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Palm Wood Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Redwood Wood Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Willow Wood Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pine Wood Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hellbark Wood Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Jacaranda Wood Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mud Bricks Slab
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blood Rune
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rune of Augmented Capacity
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rune of Dislocation
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rune of the Orb
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rune of Superior Capacity
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rune of Acceleration
appliedenergistics2:item.ItemFacade:0, Cable Facade - Speed Rune
appliedenergistics2:item.ItemFacade:0, Cable Facade - Efficiency Rune
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rune of Sacrifice
appliedenergistics2:item.ItemFacade:0, Cable Facade - Rune of Self-Sacrifice
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ritual Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Imperfect Ritual Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Soul Armour Forge
appliedenergistics2:item.ItemFacade:0, Cable Facade - Bloodstone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Large Bloodstone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Crystal Cluster
appliedenergistics2:item.ItemFacade:0, Cable Facade - Crystal Cluster Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Glyph of the Adept Enchanter
appliedenergistics2:item.ItemFacade:0, Cable Facade - Glyph of Arcane Potential
appliedenergistics2:item.ItemFacade:0, Cable Facade - Glyph of Rigid Stability
appliedenergistics2:item.ItemFacade:0, Cable Facade - Greatwood Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Silverwood Log
appliedenergistics2:item.ItemFacade:0, Cable Facade - Livingrock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Livingrock Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Livingrock Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cracked Livingrock Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Livingrock Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Livingwood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Livingwood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Livingwood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Framed Livingwood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pattern Framed Livingwood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Glimmering Livingwood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Alchemy Catalyst
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Manasteel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Terrasteel
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Elementium
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Mana Diamond
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Dragonstone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dreamwood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dreamwood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Mossy Dreamwood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Framed Dreamwood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pattern Framed Dreamwood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Glimmering Dreamwood
appliedenergistics2:item.ItemFacade:0, Cable Facade - Conjuration Catalyst
appliedenergistics2:item.ItemFacade:0, Cable Facade - Prismarine
appliedenergistics2:item.ItemFacade:0, Cable Facade - Prismarine Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Dark Prismarine
appliedenergistics2:item.ItemFacade:0, Cable Facade - Sea Lantern
appliedenergistics2:item.ItemFacade:0, Cable Facade - Reed Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Thatch
appliedenergistics2:item.ItemFacade:0, Cable Facade - Hellish Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Soul Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Frosty Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Roof Tile
appliedenergistics2:item.ItemFacade:0, Cable Facade - Azulejo
appliedenergistics2:item.ItemFacade:0, Cable Facade - Azulejo
appliedenergistics2:item.ItemFacade:0, Cable Facade - Azulejo
appliedenergistics2:item.ItemFacade:0, Cable Facade - Azulejo
appliedenergistics2:item.ItemFacade:0, Cable Facade - Azulejo
appliedenergistics2:item.ItemFacade:0, Cable Facade - Azulejo
appliedenergistics2:item.ItemFacade:0, Cable Facade - Azulejo
appliedenergistics2:item.ItemFacade:0, Cable Facade - Azulejo
appliedenergistics2:item.ItemFacade:0, Cable Facade - Azulejo
appliedenergistics2:item.ItemFacade:0, Cable Facade - Azulejo
appliedenergistics2:item.ItemFacade:0, Cable Facade - Azulejo
appliedenergistics2:item.ItemFacade:0, Cable Facade - Azulejo
appliedenergistics2:item.ItemFacade:0, Cable Facade - Enchanted Soil
appliedenergistics2:item.ItemFacade:0, Cable Facade - White Petal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Orange Petal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Magenta Petal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Light Blue Petal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Yellow Petal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Lime Petal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pink Petal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Gray Petal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Light Gray Petal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Cyan Petal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Purple Petal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blue Petal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Brown Petal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Green Petal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Petal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Black Petal Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - End Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled End Stone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Ender Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pillar Ender Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blaze Lamp
appliedenergistics2:item.ItemFacade:0, Cable Facade - Living Root
appliedenergistics2:item.ItemFacade:0, Cable Facade - Fel Pumpkin
appliedenergistics2:item.ItemFacade:0, Cable Facade - Manastorm Charge
appliedenergistics2:item.ItemFacade:0, Cable Facade - Shimmerrock
appliedenergistics2:item.ItemFacade:0, Cable Facade - Shimmerwood Planks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Forest Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Plains Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Mountain Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Fungal Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Swamp Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Desert Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Taiga Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Mesa Stone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Forest Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Plains Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Mountain Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Fungal Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Swamp Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Desert Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Taiga Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Mesa Cobblestone
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Forest Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Plains Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Mountain Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Fungal Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Swamp Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Desert Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Taiga Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Metamorphic Mesa Stone Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Metamorphic Forest Stone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Metamorphic Plains Stone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Metamorphic Mountain Stone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Metamorphic Fungal Stone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Metamorphic Swamp Stone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Metamorphic Desert Stone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Metamorphic Taiga Stone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Metamorphic Mesa Stone Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Basalt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diorite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Granite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Polished Andesite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Polished Basalt
appliedenergistics2:item.ItemFacade:0, Cable Facade - Polished Diorite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Polished Granite
appliedenergistics2:item.ItemFacade:0, Cable Facade - Andesite Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Basalt Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Diorite Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Granite Bricks
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Andesite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Basalt Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Diorite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Granite Brick
appliedenergistics2:item.ItemFacade:0, Cable Facade - White Portuguese Pavement
appliedenergistics2:item.ItemFacade:0, Cable Facade - Black Portuguese Pavement
appliedenergistics2:item.ItemFacade:0, Cable Facade - Blue Portuguese Pavement
appliedenergistics2:item.ItemFacade:0, Cable Facade - Red Portuguese Pavement
appliedenergistics2:item.ItemFacade:0, Cable Facade - Yellow Portuguese Pavement
appliedenergistics2:item.ItemFacade:0, Cable Facade - Green Portuguese Pavement
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Smokey Quartz
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Smokey Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pillar Smokey Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Mana Quartz
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Mana Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pillar Mana Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Blaze Quartz
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Blaze Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pillar Blaze Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Lavender Quartz
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Lavender Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pillar Lavender Quartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Block of Redquartz
appliedenergistics2:item.ItemFacade:0, Cable Facade - Chiseled Redquartz Block
appliedenergistics2:item.ItemFacade:0, Cable Facade - Pillar Redquartz Block
